	DATE	ASS_ASSIGNMENT	prediction
62678	2013-10-18 09:30:00.000	Gestion DZ	0.0
62679	2013-10-18 09:30:00.000	Gestion Relation Clienteles	0.0
62680	2013-10-18 09:30:00.000	Gestion Renault	0.0
62681	2013-10-18 09:30:00.000	Japon	0.0
62682	2013-10-18 09:30:00.000	Manager	0.0
62683	2013-10-18 09:30:00.000	Mécanicien	0.0
62684	2013-10-18 09:30:00.000	Médical	29.349102509021762
62685	2013-10-18 09:30:00.000	Nuit	0.0
62686	2013-10-18 09:30:00.000	Prestataires	0.0
62687	2013-10-18 09:30:00.000	RENAULT	0.0
62688	2013-10-18 09:30:00.000	RTC	52.02734005451203
62689	2013-10-18 09:30:00.000	Regulation Medicale	0.0
62690	2013-10-18 09:30:00.000	SAP	0.0
62691	2013-10-18 09:30:00.000	Services	38.485702633857734
62692	2013-10-18 09:30:00.000	Tech. Axa	367.42893638610843
62693	2013-10-18 09:30:00.000	Tech. Inter	0.0
62694	2013-10-18 09:30:00.000	Tech. Total	81.31897563934326
62695	2013-10-18 09:30:00.000	Téléphonie	0.0
62696	2013-10-18 10:00:00.000	CAT	440.32011623382573
62697	2013-10-18 10:00:00.000	CMS	0.0
62698	2013-10-18 10:00:00.000	Domicile	112.6513719558716
62699	2013-10-18 10:00:00.000	Gestion	0.0
62700	2013-10-18 10:00:00.000	Gestion - Accueil Telephonique	45.1616293668747
62701	2013-10-18 10:00:00.000	Gestion Assurances	50.31990368366242
62702	2013-10-18 10:00:00.000	Gestion Clients	31.323921632766726
62703	2013-10-18 10:00:00.000	Gestion DZ	0.0
62704	2013-10-18 10:00:00.000	Gestion Relation Clienteles	0.0
62705	2013-10-18 10:00:00.000	Gestion Renault	0.0
62706	2013-10-18 10:00:00.000	Japon	0.0
62707	2013-10-18 10:00:00.000	Manager	0.0
62708	2013-10-18 10:00:00.000	Mécanicien	27.128308749198915
62709	2013-10-18 10:00:00.000	Médical	39.07045221328736
62710	2013-10-18 10:00:00.000	Nuit	0.0
62711	2013-10-18 10:00:00.000	Prestataires	0.0
62712	2013-10-18 10:00:00.000	RENAULT	0.0
62713	2013-10-18 10:00:00.000	RTC	47.222507572174074
62714	2013-10-18 10:00:00.000	Regulation Medicale	0.0
62715	2013-10-18 10:00:00.000	SAP	37.08033437728882
62716	2013-10-18 10:00:00.000	Services	38.874472451210025
62717	2013-10-18 10:00:00.000	Tech. Axa	268.31010074615483
62718	2013-10-18 10:00:00.000	Tech. Inter	28.677395617961885
62719	2013-10-18 10:00:00.000	Tech. Total	92.90651082992555
62720	2013-10-18 10:00:00.000	Téléphonie	0.0
62721	2013-10-18 10:30:00.000	CAT	647.0892379760743
62722	2013-10-18 10:30:00.000	CMS	0.0
62723	2013-10-18 10:30:00.000	Domicile	107.5995388031006
62724	2013-10-18 10:30:00.000	Gestion	0.0
62725	2013-10-18 10:30:00.000	Gestion - Accueil Telephonique	48.542102956771856
62726	2013-10-18 10:30:00.000	Gestion Assurances	38.9563679933548
62727	2013-10-18 10:30:00.000	Gestion Clients	31.323921632766726
62728	2013-10-18 10:30:00.000	Gestion DZ	0.0
62729	2013-10-18 10:30:00.000	Gestion Relation Clienteles	0.0
62730	2013-10-18 10:30:00.000	Gestion Renault	0.0
62731	2013-10-18 10:30:00.000	Japon	0.0
62732	2013-10-18 10:30:00.000	Manager	0.0
62733	2013-10-18 10:30:00.000	Mécanicien	24.305195021629334
62734	2013-10-18 10:30:00.000	Médical	35.40215978622437
62735	2013-10-18 10:30:00.000	Nuit	0.0
62736	2013-10-18 10:30:00.000	Prestataires	0.0
62737	2013-10-18 10:30:00.000	RENAULT	0.0
62738	2013-10-18 10:30:00.000	RTC	52.41610987186432
62739	2013-10-18 10:30:00.000	Regulation Medicale	0.0
62740	2013-10-18 10:30:00.000	SAP	56.74991338253022
62741	2013-10-18 10:30:00.000	Services	37.2448814868927
62742	2013-10-18 10:30:00.000	Tech. Axa	264.8915990829468
62743	2013-10-18 10:30:00.000	Tech. Inter	29.324558687210086
62744	2013-10-18 10:30:00.000	Tech. Total	103.02091269493104
62745	2013-10-18 10:30:00.000	Téléphonie	0.0
62746	2013-10-18 11:00:00.000	CAT	383.82731266021733
62747	2013-10-18 11:00:00.000	CMS	0.0
62748	2013-10-18 11:00:00.000	Domicile	117.66668548583985
62749	2013-10-18 11:00:00.000	Gestion	0.0
62750	2013-10-18 11:00:00.000	Gestion - Accueil Telephonique	0.0
62751	2013-10-18 11:00:00.000	Gestion Assurances	26.818536376953126
62752	2013-10-18 11:00:00.000	Gestion Clients	0.0
62753	2013-10-18 11:00:00.000	Gestion DZ	0.0
62754	2013-10-18 11:00:00.000	Gestion Relation Clienteles	0.0
62755	2013-10-18 11:00:00.000	Gestion Renault	0.0
62756	2013-10-18 11:00:00.000	Japon	0.0
62757	2013-10-18 11:00:00.000	Manager	0.0
62758	2013-10-18 11:00:00.000	Mécanicien	0.0
62759	2013-10-18 11:00:00.000	Médical	29.737874126434328
62760	2013-10-18 11:00:00.000	Nuit	0.0
62761	2013-10-18 11:00:00.000	Prestataires	0.0
62762	2013-10-18 11:00:00.000	RENAULT	0.0
62763	2013-10-18 11:00:00.000	RTC	42.826227569580084
62764	2013-10-18 11:00:00.000	Regulation Medicale	0.0
62765	2013-10-18 11:00:00.000	SAP	37.08033437728882
62766	2013-10-18 11:00:00.000	Services	53.84183681011201
62767	2013-10-18 11:00:00.000	Tech. Axa	241.57871608734132
62768	2013-10-18 11:00:00.000	Tech. Inter	0.0
62769	2013-10-18 11:00:00.000	Tech. Total	71.87565064430237
62770	2013-10-18 11:00:00.000	Téléphonie	0.0
62771	2013-10-18 11:30:00.000	CAT	571.1747344970704
62772	2013-10-18 11:30:00.000	CMS	0.0
62773	2013-10-18 11:30:00.000	Domicile	93.00848784446717
62774	2013-10-18 11:30:00.000	Gestion	0.0
62775	2013-10-18 11:30:00.000	Gestion - Accueil Telephonique	23.10888036489487
62776	2013-10-18 11:30:00.000	Gestion Assurances	50.31990368366242
62777	2013-10-18 11:30:00.000	Gestion Clients	0.0
62778	2013-10-18 11:30:00.000	Gestion DZ	0.0
62779	2013-10-18 11:30:00.000	Gestion Relation Clienteles	38.9563679933548
62780	2013-10-18 11:30:00.000	Gestion Renault	0.0
62781	2013-10-18 11:30:00.000	Japon	0.0
62782	2013-10-18 11:30:00.000	Manager	0.0
62783	2013-10-18 11:30:00.000	Mécanicien	0.0
62784	2013-10-18 11:30:00.000	Médical	22.052055978775027
62785	2013-10-18 11:30:00.000	Nuit	0.0
62786	2013-10-18 11:30:00.000	Prestataires	0.0
62787	2013-10-18 11:30:00.000	RENAULT	0.0
62788	2013-10-18 11:30:00.000	RTC	52.41610987186432
62789	2013-10-18 11:30:00.000	Regulation Medicale	0.0
62790	2013-10-18 11:30:00.000	SAP	21.342479419708255
62791	2013-10-18 11:30:00.000	Services	34.31123685836792
62792	2013-10-18 11:30:00.000	Tech. Axa	230.9555379867554
62793	2013-10-18 11:30:00.000	Tech. Inter	28.833597648143773
62794	2013-10-18 11:30:00.000	Tech. Total	89.49640464782716
62795	2013-10-18 11:30:00.000	Téléphonie	0.0
62796	2013-10-18 12:00:00.000	CAT	615.829765701294
62797	2013-10-18 12:00:00.000	CMS	0.0
62798	2013-10-18 12:00:00.000	Domicile	59.15241422653199
62799	2013-10-18 12:00:00.000	Gestion	0.0
62800	2013-10-18 12:00:00.000	Gestion - Accueil Telephonique	0.0
62801	2013-10-18 12:00:00.000	Gestion Assurances	23.949447309970857
62802	2013-10-18 12:00:00.000	Gestion Clients	0.0
62803	2013-10-18 12:00:00.000	Gestion DZ	0.0
62804	2013-10-18 12:00:00.000	Gestion Relation Clienteles	0.0
62805	2013-10-18 12:00:00.000	Gestion Renault	0.0
62806	2013-10-18 12:00:00.000	Japon	0.0
62807	2013-10-18 12:00:00.000	Manager	0.0
62808	2013-10-18 12:00:00.000	Mécanicien	0.0
62809	2013-10-18 12:00:00.000	Médical	27.84651839733124
62810	2013-10-18 12:00:00.000	Nuit	0.0
62811	2013-10-18 12:00:00.000	Prestataires	0.0
62812	2013-10-18 12:00:00.000	RENAULT	0.0
62813	2013-10-18 12:00:00.000	RTC	27.354363918304447
62814	2013-10-18 12:00:00.000	Regulation Medicale	0.0
62815	2013-10-18 12:00:00.000	SAP	32.7107816696167
62816	2013-10-18 12:00:00.000	Services	23.64394648075104
62817	2013-10-18 12:00:00.000	Tech. Axa	211.61662645339968
62818	2013-10-18 12:00:00.000	Tech. Inter	33.30849528312683
62819	2013-10-18 12:00:00.000	Tech. Total	63.86295595169068
62820	2013-10-18 12:00:00.000	Téléphonie	0.0
62821	2013-10-18 12:30:00.000	CAT	316.46079139709474
62822	2013-10-18 12:30:00.000	CMS	0.0
62823	2013-10-18 12:30:00.000	Domicile	41.00621542930603
62824	2013-10-18 12:30:00.000	Gestion	0.0
62825	2013-10-18 12:30:00.000	Gestion - Accueil Telephonique	0.0
62826	2013-10-18 12:30:00.000	Gestion Assurances	0.0
62827	2013-10-18 12:30:00.000	Gestion Clients	0.0
62828	2013-10-18 12:30:00.000	Gestion DZ	0.0
62829	2013-10-18 12:30:00.000	Gestion Relation Clienteles	0.0
62830	2013-10-18 12:30:00.000	Gestion Renault	0.0
62831	2013-10-18 12:30:00.000	Japon	0.0
62832	2013-10-18 12:30:00.000	Manager	0.0
62833	2013-10-18 12:30:00.000	Mécanicien	0.0
62834	2013-10-18 12:30:00.000	Médical	23.026801216602326
62835	2013-10-18 12:30:00.000	Nuit	0.0
62836	2013-10-18 12:30:00.000	Prestataires	0.0
62837	2013-10-18 12:30:00.000	RENAULT	0.0
62838	2013-10-18 12:30:00.000	RTC	27.354363918304447
62839	2013-10-18 12:30:00.000	Regulation Medicale	0.0
62840	2013-10-18 12:30:00.000	SAP	32.7107816696167
62841	2013-10-18 12:30:00.000	Services	22.567406034469606
62842	2013-10-18 12:30:00.000	Tech. Axa	157.59530563354494
62843	2013-10-18 12:30:00.000	Tech. Inter	0.0
62844	2013-10-18 12:30:00.000	Tech. Total	37.68516182899475
62845	2013-10-18 12:30:00.000	Téléphonie	0.0
62846	2013-10-18 13:00:00.000	CAT	308.8847553253174
62847	2013-10-18 13:00:00.000	CMS	0.0
62848	2013-10-18 13:00:00.000	Domicile	46.21498143672944
62849	2013-10-18 13:00:00.000	Gestion	0.0
62850	2013-10-18 13:00:00.000	Gestion - Accueil Telephonique	0.0
62851	2013-10-18 13:00:00.000	Gestion Assurances	31.545581054687503
62852	2013-10-18 13:00:00.000	Gestion Clients	0.0
62853	2013-10-18 13:00:00.000	Gestion DZ	0.0
62854	2013-10-18 13:00:00.000	Gestion Relation Clienteles	0.0
62855	2013-10-18 13:00:00.000	Gestion Renault	0.0
62856	2013-10-18 13:00:00.000	Japon	0.0
62857	2013-10-18 13:00:00.000	Manager	0.0
62858	2013-10-18 13:00:00.000	Mécanicien	0.0
62859	2013-10-18 13:00:00.000	Médical	0.0
62860	2013-10-18 13:00:00.000	Nuit	0.0
62861	2013-10-18 13:00:00.000	Prestataires	0.0
62862	2013-10-18 13:00:00.000	RENAULT	0.0
62863	2013-10-18 13:00:00.000	RTC	21.554983735084537
62864	2013-10-18 13:00:00.000	Regulation Medicale	0.0
62865	2013-10-18 13:00:00.000	SAP	0.0
62866	2013-10-18 13:00:00.000	Services	0.0
62867	2013-10-18 13:00:00.000	Tech. Axa	145.2594349861145
62868	2013-10-18 13:00:00.000	Tech. Inter	0.0
62869	2013-10-18 13:00:00.000	Tech. Total	46.783364868164064
62870	2013-10-18 13:00:00.000	Téléphonie	0.0
62871	2013-10-18 13:30:00.000	CAT	404.2002220153809
62872	2013-10-18 13:30:00.000	CMS	0.0
62873	2013-10-18 13:30:00.000	Domicile	42.96449739933014
62874	2013-10-18 13:30:00.000	Gestion	0.0
62875	2013-10-18 13:30:00.000	Gestion - Accueil Telephonique	24.356442737579346
62876	2013-10-18 13:30:00.000	Gestion Assurances	0.0
62877	2013-10-18 13:30:00.000	Gestion Clients	0.0
62878	2013-10-18 13:30:00.000	Gestion DZ	0.0
62879	2013-10-18 13:30:00.000	Gestion Relation Clienteles	0.0
62880	2013-10-18 13:30:00.000	Gestion Renault	0.0
62881	2013-10-18 13:30:00.000	Japon	0.0
62882	2013-10-18 13:30:00.000	Manager	25.846001613140107
62883	2013-10-18 13:30:00.000	Mécanicien	0.0
62884	2013-10-18 13:30:00.000	Médical	0.0
62885	2013-10-18 13:30:00.000	Nuit	0.0
62886	2013-10-18 13:30:00.000	Prestataires	0.0
62887	2013-10-18 13:30:00.000	RENAULT	0.0
62888	2013-10-18 13:30:00.000	RTC	0.0
62889	2013-10-18 13:30:00.000	Regulation Medicale	0.0
62890	2013-10-18 13:30:00.000	SAP	32.34933676719666
62891	2013-10-18 13:30:00.000	Services	31.925361371040346
62892	2013-10-18 13:30:00.000	Tech. Axa	165.44670772552493
62893	2013-10-18 13:30:00.000	Tech. Inter	0.0
62894	2013-10-18 13:30:00.000	Tech. Total	45.59439985752106
62895	2013-10-18 13:30:00.000	Téléphonie	0.0
62896	2013-10-18 14:00:00.000	CAT	662.0129760742188
62897	2013-10-18 14:00:00.000	CMS	0.0
62898	2013-10-18 14:00:00.000	Domicile	66.38868532180787
62899	2013-10-18 14:00:00.000	Gestion	0.0
62900	2013-10-18 14:00:00.000	Gestion - Accueil Telephonique	41.29981966018677
62901	2013-10-18 14:00:00.000	Gestion Assurances	35.08780446052552
62902	2013-10-18 14:00:00.000	Gestion Clients	0.0
62903	2013-10-18 14:00:00.000	Gestion DZ	0.0
62904	2013-10-18 14:00:00.000	Gestion Relation Clienteles	0.0
62905	2013-10-18 14:00:00.000	Gestion Renault	0.0
62906	2013-10-18 14:00:00.000	Japon	0.0
62907	2013-10-18 14:00:00.000	Manager	0.0
62908	2013-10-18 14:00:00.000	Mécanicien	0.0
62909	2013-10-18 14:00:00.000	Médical	25.86821795701981
62910	2013-10-18 14:00:00.000	Nuit	0.0
62911	2013-10-18 14:00:00.000	Prestataires	0.0
62912	2013-10-18 14:00:00.000	RENAULT	0.0
62913	2013-10-18 14:00:00.000	RTC	52.03841402530671
62914	2013-10-18 14:00:00.000	Regulation Medicale	0.0
62915	2013-10-18 14:00:00.000	SAP	0.0
62916	2013-10-18 14:00:00.000	Services	37.689399170875554
62917	2013-10-18 14:00:00.000	Tech. Axa	240.4757543563843
62918	2013-10-18 14:00:00.000	Tech. Inter	21.19927742481232
62919	2013-10-18 14:00:00.000	Tech. Total	47.42258787155152
62920	2013-10-18 14:00:00.000	Téléphonie	0.0
62921	2013-10-18 14:30:00.000	CAT	628.9214168548584
62922	2013-10-18 14:30:00.000	CMS	0.0
62923	2013-10-18 14:30:00.000	Domicile	105.15237126350404
62924	2013-10-18 14:30:00.000	Gestion	0.0
62925	2013-10-18 14:30:00.000	Gestion - Accueil Telephonique	41.29981966018677
62926	2013-10-18 14:30:00.000	Gestion Assurances	24.638096368312837
62927	2013-10-18 14:30:00.000	Gestion Clients	0.0
62928	2013-10-18 14:30:00.000	Gestion DZ	0.0
62929	2013-10-18 14:30:00.000	Gestion Relation Clienteles	0.0
62930	2013-10-18 14:30:00.000	Gestion Renault	0.0
62931	2013-10-18 14:30:00.000	Japon	0.0
62932	2013-10-18 14:30:00.000	Manager	0.0
62933	2013-10-18 14:30:00.000	Mécanicien	0.0
62934	2013-10-18 14:30:00.000	Médical	0.0
62935	2013-10-18 14:30:00.000	Nuit	0.0
62936	2013-10-18 14:30:00.000	Prestataires	0.0
62937	2013-10-18 14:30:00.000	RENAULT	25.468152761459354
62938	2013-10-18 14:30:00.000	RTC	55.01198399066926
62939	2013-10-18 14:30:00.000	Regulation Medicale	0.0
62940	2013-10-18 14:30:00.000	SAP	41.08876259326935
62941	2013-10-18 14:30:00.000	Services	38.37362368106842
62942	2013-10-18 14:30:00.000	Tech. Axa	257.53695602416997
62943	2013-10-18 14:30:00.000	Tech. Inter	27.929234766960146
62944	2013-10-18 14:30:00.000	Tech. Total	95.01640467643739
62945	2013-10-18 14:30:00.000	Téléphonie	0.0
62946	2013-10-18 15:00:00.000	CAT	675.7651485443116
62947	2013-10-18 15:00:00.000	CMS	0.0
62948	2013-10-18 15:00:00.000	Domicile	115.01698236465455
62949	2013-10-18 15:00:00.000	Gestion	0.0
62950	2013-10-18 15:00:00.000	Gestion - Accueil Telephonique	0.0
62951	2013-10-18 15:00:00.000	Gestion Assurances	24.638096368312837
62952	2013-10-18 15:00:00.000	Gestion Clients	0.0
62953	2013-10-18 15:00:00.000	Gestion DZ	0.0
62954	2013-10-18 15:00:00.000	Gestion Relation Clienteles	0.0
62955	2013-10-18 15:00:00.000	Gestion Renault	0.0
62956	2013-10-18 15:00:00.000	Japon	0.0
62957	2013-10-18 15:00:00.000	Manager	0.0
62958	2013-10-18 15:00:00.000	Mécanicien	0.0
62959	2013-10-18 15:00:00.000	Médical	28.914108943939212
62960	2013-10-18 15:00:00.000	Nuit	0.0
62961	2013-10-18 15:00:00.000	Prestataires	0.0
62962	2013-10-18 15:00:00.000	RENAULT	0.0
62963	2013-10-18 15:00:00.000	RTC	82.02199997901917
62964	2013-10-18 15:00:00.000	Regulation Medicale	0.0
62965	2013-10-18 15:00:00.000	SAP	48.659880900383
62966	2013-10-18 15:00:00.000	Services	49.28324537277222
62967	2013-10-18 15:00:00.000	Tech. Axa	274.47347831726074
62968	2013-10-18 15:00:00.000	Tech. Inter	22.173525846004488
62969	2013-10-18 15:00:00.000	Tech. Total	86.13734097480774
62970	2013-10-18 15:00:00.000	Téléphonie	0.0
62971	2013-10-18 15:30:00.000	CAT	651.0059963226319
62972	2013-10-18 15:30:00.000	CMS	0.0
62973	2013-10-18 15:30:00.000	Domicile	31.543089771270754
62974	2013-10-18 15:30:00.000	Gestion	0.0
62975	2013-10-18 15:30:00.000	Gestion - Accueil Telephonique	0.0
62976	2013-10-18 15:30:00.000	Gestion Assurances	0.0
62977	2013-10-18 15:30:00.000	Gestion Clients	0.0
62978	2013-10-18 15:30:00.000	Gestion DZ	0.0
62979	2013-10-18 15:30:00.000	Gestion Relation Clienteles	0.0
62980	2013-10-18 15:30:00.000	Gestion Renault	0.0
62981	2013-10-18 15:30:00.000	Japon	0.0
62982	2013-10-18 15:30:00.000	Manager	0.0
62983	2013-10-18 15:30:00.000	Mécanicien	0.0
62984	2013-10-18 15:30:00.000	Médical	0.0
62985	2013-10-18 15:30:00.000	Nuit	0.0
62986	2013-10-18 15:30:00.000	Prestataires	0.0
62987	2013-10-18 15:30:00.000	RENAULT	0.0
62988	2013-10-18 15:30:00.000	RTC	20.950741302967074
62989	2013-10-18 15:30:00.000	Regulation Medicale	0.0
62990	2013-10-18 15:30:00.000	SAP	0.0
62991	2013-10-18 15:30:00.000	Services	0.0
62992	2013-10-18 15:30:00.000	Tech. Axa	167.41500883102418
62993	2013-10-18 15:30:00.000	Tech. Inter	0.0
62994	2013-10-18 15:30:00.000	Tech. Total	43.19098098278046
62995	2013-10-18 15:30:00.000	Téléphonie	0.0
62996	2013-10-18 16:00:00.000	CAT	564.9551662445069
62997	2013-10-18 16:00:00.000	CMS	0.0
62998	2013-10-18 16:00:00.000	Domicile	70.97801818847657
62999	2013-10-18 16:00:00.000	Gestion	0.0
63000	2013-10-18 16:00:00.000	Gestion - Accueil Telephonique	0.0
63001	2013-10-18 16:00:00.000	Gestion Assurances	0.0
63002	2013-10-18 16:00:00.000	Gestion Clients	0.0
63003	2013-10-18 16:00:00.000	Gestion DZ	0.0
63004	2013-10-18 16:00:00.000	Gestion Relation Clienteles	0.0
63005	2013-10-18 16:00:00.000	Gestion Renault	0.0
63006	2013-10-18 16:00:00.000	Japon	0.0
63007	2013-10-18 16:00:00.000	Manager	0.0
63008	2013-10-18 16:00:00.000	Mécanicien	0.0
63009	2013-10-18 16:00:00.000	Médical	0.0
63010	2013-10-18 16:00:00.000	Nuit	0.0
63011	2013-10-18 16:00:00.000	Prestataires	0.0
63012	2013-10-18 16:00:00.000	RENAULT	0.0
63013	2013-10-18 16:00:00.000	RTC	60.02121691703797
63014	2013-10-18 16:00:00.000	Regulation Medicale	0.0
63015	2013-10-18 16:00:00.000	SAP	0.0
63016	2013-10-18 16:00:00.000	Services	35.68142113685608
63017	2013-10-18 16:00:00.000	Tech. Axa	237.11026086807254
63018	2013-10-18 16:00:00.000	Tech. Inter	0.0
63019	2013-10-18 16:00:00.000	Tech. Total	72.94382801055909
63020	2013-10-18 16:00:00.000	Téléphonie	0.0
63021	2013-10-18 16:30:00.000	CAT	530.5751094818115
63022	2013-10-18 16:30:00.000	CMS	0.0
63023	2013-10-18 16:30:00.000	Domicile	79.12313251495362
63024	2013-10-18 16:30:00.000	Gestion	0.0
63025	2013-10-18 16:30:00.000	Gestion - Accueil Telephonique	0.0
63026	2013-10-18 16:30:00.000	Gestion Assurances	24.247166478633883
63027	2013-10-18 16:30:00.000	Gestion Clients	0.0
63028	2013-10-18 16:30:00.000	Gestion DZ	0.0
63029	2013-10-18 16:30:00.000	Gestion Relation Clienteles	0.0
63030	2013-10-18 16:30:00.000	Gestion Renault	0.0
63031	2013-10-18 16:30:00.000	Japon	0.0
63032	2013-10-18 16:30:00.000	Manager	0.0
63033	2013-10-18 16:30:00.000	Mécanicien	0.0
63034	2013-10-18 16:30:00.000	Médical	32.04713184833527
63035	2013-10-18 16:30:00.000	Nuit	0.0
63036	2013-10-18 16:30:00.000	Prestataires	0.0
63037	2013-10-18 16:30:00.000	RENAULT	0.0
63038	2013-10-18 16:30:00.000	RTC	38.617704653739935
63039	2013-10-18 16:30:00.000	Regulation Medicale	0.0
63040	2013-10-18 16:30:00.000	SAP	0.0
63041	2013-10-18 16:30:00.000	Services	34.89638965129853
63042	2013-10-18 16:30:00.000	Tech. Axa	243.4615215301514
63043	2013-10-18 16:30:00.000	Tech. Inter	0.0
63044	2013-10-18 16:30:00.000	Tech. Total	56.51877484321595
63045	2013-10-18 16:30:00.000	Téléphonie	0.0
63046	2013-10-18 17:00:00.000	CAT	477.5554430007935
63047	2013-10-18 17:00:00.000	CMS	0.0
63048	2013-10-18 17:00:00.000	Domicile	57.126788401603704
63049	2013-10-18 17:00:00.000	Gestion	0.0
63050	2013-10-18 17:00:00.000	Gestion - Accueil Telephonique	0.0
63051	2013-10-18 17:00:00.000	Gestion Assurances	0.0
63052	2013-10-18 17:00:00.000	Gestion Clients	0.0
63053	2013-10-18 17:00:00.000	Gestion DZ	0.0
63054	2013-10-18 17:00:00.000	Gestion Relation Clienteles	0.0
63055	2013-10-18 17:00:00.000	Gestion Renault	0.0
63056	2013-10-18 17:00:00.000	Japon	0.0
63057	2013-10-18 17:00:00.000	Manager	0.0
63058	2013-10-18 17:00:00.000	Mécanicien	0.0
63059	2013-10-18 17:00:00.000	Médical	35.73427450656891
63060	2013-10-18 17:00:00.000	Nuit	0.0
63061	2013-10-18 17:00:00.000	RENAULT	0.0
63062	2013-10-18 17:00:00.000	RTC	46.715689802169805
63063	2013-10-18 17:00:00.000	Regulation Medicale	0.0
63064	2013-10-18 17:00:00.000	SAP	0.0
63065	2013-10-18 17:00:00.000	Services	36.87604913711548
63066	2013-10-18 17:00:00.000	Tech. Axa	246.48781166076662
63067	2013-10-18 17:00:00.000	Tech. Inter	0.0
63068	2013-10-18 17:00:00.000	Tech. Total	75.81197924613953
63069	2013-10-18 17:00:00.000	Téléphonie	0.0
63070	2013-10-18 17:30:00.000	CAT	645.2026020050049
63071	2013-10-18 17:30:00.000	CMS	0.0
63072	2013-10-18 17:30:00.000	Domicile	40.77389605045319
63073	2013-10-18 17:30:00.000	Gestion	0.0
63074	2013-10-18 17:30:00.000	Gestion - Accueil Telephonique	0.0
63075	2013-10-18 17:30:00.000	Gestion Assurances	0.0
63076	2013-10-18 17:30:00.000	Gestion Clients	0.0
63077	2013-10-18 17:30:00.000	Gestion DZ	0.0
63078	2013-10-18 17:30:00.000	Gestion Relation Clienteles	0.0
63079	2013-10-18 17:30:00.000	Gestion Renault	0.0
63080	2013-10-18 17:30:00.000	Japon	0.0
63081	2013-10-18 17:30:00.000	Manager	0.0
63082	2013-10-18 17:30:00.000	Mécanicien	0.0
63083	2013-10-18 17:30:00.000	Médical	25.777066504955293
63084	2013-10-18 17:30:00.000	Nuit	0.0
63085	2013-10-18 17:30:00.000	RENAULT	0.0
63086	2013-10-18 17:30:00.000	RTC	40.893319249153144
63087	2013-10-18 17:30:00.000	Regulation Medicale	0.0
63088	2013-10-18 17:30:00.000	SAP	0.0
63089	2013-10-18 17:30:00.000	Services	32.16208009719849
63090	2013-10-18 17:30:00.000	Tech. Axa	243.51391048431398
63091	2013-10-18 17:30:00.000	Tech. Inter	32.19848811626434
63092	2013-10-18 17:30:00.000	Tech. Total	69.25472688674927
63093	2013-10-18 17:30:00.000	Téléphonie	0.0
63094	2013-10-18 18:00:00.000	CAT	402.892283821106
63095	2013-10-18 18:00:00.000	CMS	0.0
63096	2013-10-18 18:00:00.000	Domicile	0.0
63097	2013-10-18 18:00:00.000	Gestion	0.0
63098	2013-10-18 18:00:00.000	Gestion - Accueil Telephonique	0.0
63099	2013-10-18 18:00:00.000	Gestion Assurances	0.0
63100	2013-10-18 18:00:00.000	Gestion Clients	0.0
63101	2013-10-18 18:00:00.000	Gestion DZ	0.0
63102	2013-10-18 18:00:00.000	Gestion Relation Clienteles	0.0
63103	2013-10-18 18:00:00.000	Gestion Renault	0.0
63104	2013-10-18 18:00:00.000	Japon	0.0
63105	2013-10-18 18:00:00.000	Manager	0.0
63106	2013-10-18 18:00:00.000	Mécanicien	0.0
63107	2013-10-18 18:00:00.000	Médical	0.0
63108	2013-10-18 18:00:00.000	Nuit	0.0
63109	2013-10-18 18:00:00.000	RENAULT	0.0
63110	2013-10-18 18:00:00.000	RTC	0.0
63111	2013-10-18 18:00:00.000	Regulation Medicale	0.0
63112	2013-10-18 18:00:00.000	SAP	0.0
63113	2013-10-18 18:00:00.000	Services	30.094494867324833
63114	2013-10-18 18:00:00.000	Tech. Axa	222.07856235504153
63115	2013-10-18 18:00:00.000	Tech. Inter	27.03361477851868
63116	2013-10-18 18:00:00.000	Tech. Total	71.45262928009033
63117	2013-10-18 18:00:00.000	Téléphonie	0.0
63118	2013-10-18 18:30:00.000	CAT	350.1394870758057
63119	2013-10-18 18:30:00.000	CMS	0.0
63120	2013-10-18 18:30:00.000	Domicile	0.0
63121	2013-10-18 18:30:00.000	Gestion	0.0
63122	2013-10-18 18:30:00.000	Gestion - Accueil Telephonique	0.0
63123	2013-10-18 18:30:00.000	Gestion Clients	0.0
63124	2013-10-18 18:30:00.000	Gestion DZ	0.0
63125	2013-10-18 18:30:00.000	Gestion Relation Clienteles	0.0
63126	2013-10-18 18:30:00.000	Gestion Renault	0.0
63127	2013-10-18 18:30:00.000	Japon	0.0
63128	2013-10-18 18:30:00.000	Manager	0.0
63129	2013-10-18 18:30:00.000	Médical	0.0
63130	2013-10-18 18:30:00.000	Nuit	0.0
63131	2013-10-18 18:30:00.000	RENAULT	0.0
63132	2013-10-18 18:30:00.000	Regulation Medicale	0.0
63133	2013-10-18 18:30:00.000	SAP	0.0
63134	2013-10-18 18:30:00.000	Services	0.0
63135	2013-10-18 18:30:00.000	Tech. Axa	159.80360517501833
63136	2013-10-18 18:30:00.000	Tech. Inter	24.89196246862412
63137	2013-10-18 18:30:00.000	Tech. Total	43.8636815071106
63138	2013-10-18 18:30:00.000	Téléphonie	0.0
63139	2013-10-18 19:00:00.000	CAT	61.941550016403205
63140	2013-10-18 19:00:00.000	CMS	0.0
63141	2013-10-18 19:00:00.000	Domicile	0.0
63142	2013-10-18 19:00:00.000	Gestion	0.0
63143	2013-10-18 19:00:00.000	Gestion - Accueil Telephonique	0.0
